Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
31654,6/27/2021 4:45,Books,119,4,2483,PayPal,29,1,Allen Smith,29,Male,0
31654,3/23/2021 18:52,Electronics,364,3,4461,Cash,29,0,Allen Smith,29,Male,0
31654,3/12/2020 6:18,Clothing,273,5,3027,PayPal,29,1,Allen Smith,29,Male,0
31654,6/23/2020 7:39,Clothing,186,4,4681,PayPal,29,0,Allen Smith,29,Male,0
31654,11/24/2022 5:01,Clothing,196,2,1324,Credit Card,29,0,Allen Smith,29,Male,0
31654,10/21/2022 14:13,Home,428,3,4672,Credit Card,29,1,Allen Smith,29,Male,0
14894,12/25/2021 18:40,Books,407,2,4550,Cash,52,1,Robert Wong,52,Male,1
14894,12/14/2021 20:46,Books,478,1,2481,PayPal,52,0,Robert Wong,52,Male,1
14894,4/12/2020 13:13,Clothing,50,4,3157,Cash,52,1,Robert Wong,52,Male,1
14894,5/23/2020 12:09,Home,245,2,1545,Cash,52,1,Robert Wong,52,Male,1
14894,10/16/2021 23:44,Home,410,1,3193,Credit Card,52,0,Robert Wong,52,Male,1
14894,4/25/2022 2:33,Electronics,187,2,1295,Credit Card,52,0,Robert Wong,52,Male,1
47977,12/29/2020 15:15,Electronics,443,4,1670,PayPal,20,1,Rachel Reed,20,Male,1
47977,3/28/2020 11:08,Books,436,5,4326,Cash,20,0,Rachel Reed,20,Male,1
47977,12/15/2022 8:55,Home,372,1,2409,Credit Card,20,0,Rachel Reed,20,Male,1
7101,3/13/2020 0:32,Clothing,484,5,4800,PayPal,53,0,Randy Robertson,53,Male,0
7101,5/5/2022 5:00,Home,161,4,1556,PayPal,53,0,Randy Robertson,53,Male,0
7101,1/2/2022 6:54,Clothing,331,1,4952,Credit Card,53,0,Randy Robertson,53,Male,0
7101,10/12/2020 13:39,Clothing,414,1,3033,Credit Card,53,1,Randy Robertson,53,Male,0
7377,6/5/2023 17:30,Clothing,222,2,2685,Credit Card,55,0,Amanda Watson,55,Male,0
7377,3/15/2020 0:11,Books,124,3,410,Credit Card,55,0,Amanda Watson,55,Male,0
7377,11/22/2022 2:20,Home,379,2,409,Crypto,55,1,Amanda Watson,55,Male,0
7377,6/28/2023 10:19,Clothing,68,3,2505,PayPal,55,0,Amanda Watson,55,Male,0
7377,2/4/2023 7:19,Books,487,5,5155,PayPal,55,1,Amanda Watson,55,Male,0
7377,8/6/2021 20:23,Clothing,194,5,4953,Crypto,55,0,Amanda Watson,55,Male,0
7377,10/5/2020 14:51,Books,54,3,3630,Cash,55,0,Amanda Watson,55,Male,0
7377,1/26/2020 3:25,Clothing,479,3,2899,Credit Card,55,1,Amanda Watson,55,Male,0
7377,4/11/2021 19:11,Books,202,5,656,Cash,55,1,Amanda Watson,55,Male,0
42985,11/3/2022 8:59,Electronics,143,1,3330,Crypto,65,1,Amanda Murphy,65,Male,0
42985,1/17/2020 19:46,Clothing,459,2,3293,Credit Card,65,0,Amanda Murphy,65,Male,0
42985,2/12/2021 20:55,Clothing,444,4,4017,Cash,65,0,Amanda Murphy,65,Male,0
42985,3/23/2022 3:48,Home,399,2,1100,Crypto,65,1,Amanda Murphy,65,Male,0
42985,6/27/2020 6:05,Clothing,180,4,3050,Credit Card,65,0,Amanda Murphy,65,Male,0
42985,11/29/2022 0:10,Home,217,4,1306,Crypto,65,0,Amanda Murphy,65,Male,0
46880,2/25/2022 2:13,Books,476,3,4833,PayPal,41,0,Victor Richards,41,Male,0
46880,4/7/2020 13:24,Electronics,104,4,1438,Cash,41,1,Victor Richards,41,Male,0
46880,5/30/2021 20:15,Home,126,1,2219,Credit Card,41,0,Victor Richards,41,Male,0
46880,4/30/2022 17:27,Clothing,334,5,2116,Credit Card,41,0,Victor Richards,41,Male,0
46880,5/5/2021 11:28,Home,104,4,2276,Credit Card,41,0,Victor Richards,41,Male,0
46880,1/11/2021 20:19,Books,129,3,2213,PayPal,41,0,Victor Richards,41,Male,0
27245,12/27/2020 22:50,Electronics,207,4,2783,PayPal,23,0,Melinda Smith,23,Male,0
27245,3/11/2023 16:33,Books,158,4,460,Credit Card,23,0,Melinda Smith,23,Male,0
27245,7/16/2020 1:16,Books,22,1,283,Credit Card,23,1,Melinda Smith,23,Male,0
27245,9/4/2022 4:57,Home,170,3,702,Credit Card,23,0,Melinda Smith,23,Male,0
27245,7/20/2023 23:18,Books,237,4,3982,PayPal,23,1,Melinda Smith,23,Male,0
46871,10/14/2021 7:11,Books,211,5,4112,PayPal,28,0,Rachel Leon,28,Male,0
46871,5/20/2022 0:09,Books,300,4,525,Cash,28,1,Rachel Leon,28,Male,0
46871,1/1/2023 8:09,Books,124,2,3635,PayPal,28,0,Rachel Leon,28,Male,0
46871,1/20/2023 22:38,Clothing,223,3,4758,Credit Card,28,0,Rachel Leon,28,Male,0
46871,6/15/2023 15:19,Clothing,99,3,576,Credit Card,28,1,Rachel Leon,28,Male,0
46871,6/6/2020 16:47,Books,95,1,2352,Credit Card,28,0,Rachel Leon,28,Male,0
11624,6/17/2020 8:32,Books,149,3,719,PayPal,28,1,Crystal Holloway,28,Female,0
11624,10/8/2021 5:34,Home,241,1,901,PayPal,28,1,Crystal Holloway,28,Female,0
11624,8/26/2023 0:32,Books,172,1,2474,Cash,28,0,Crystal Holloway,28,Female,0
11624,2/5/2022 0:56,Clothing,318,5,4977,Crypto,28,0,Crystal Holloway,28,Female,0
11624,1/5/2023 4:27,Clothing,38,5,4687,Cash,28,0,Crystal Holloway,28,Female,0
11624,1/12/2022 19:26,Clothing,469,2,1475,Crypto,28,0,Crystal Holloway,28,Female,0
11624,1/1/2021 12:17,Clothing,340,5,3321,Credit Card,28,1,Crystal Holloway,28,Female,0
11624,4/5/2022 3:09,Books,226,3,4703,PayPal,28,0,Crystal Holloway,28,Female,0
13965,3/13/2020 9:21,Electronics,76,1,4085,Cash,24,0,Jean Bennett,24,Male,1
13965,5/10/2023 18:46,Home,201,2,4823,Crypto,24,1,Jean Bennett,24,Male,1
13965,6/17/2020 14:21,Electronics,390,2,189,PayPal,24,0,Jean Bennett,24,Male,1
13965,9/18/2021 14:40,Home,256,5,4853,PayPal,24,1,Jean Bennett,24,Male,1
13965,10/15/2021 12:47,Home,485,2,3796,Credit Card,24,0,Jean Bennett,24,Male,1
13965,8/28/2020 7:05,Books,138,2,4647,Crypto,24,1,Jean Bennett,24,Male,1
13965,2/24/2022 3:44,Clothing,100,3,188,PayPal,24,0,Jean Bennett,24,Male,1
13965,4/26/2023 12:23,Home,49,1,1239,Credit Card,24,0,Jean Bennett,24,Male,1
13965,11/6/2020 6:25,Electronics,242,3,2654,Cash,24,0,Jean Bennett,24,Male,1
13965,5/5/2023 15:13,Home,409,4,3460,PayPal,24,0,Jean Bennett,24,Male,1
34801,6/3/2023 2:12,Clothing,355,4,4113,Credit Card,38,0,Christina Brewer,38,Male,0
34801,9/21/2021 18:58,Books,186,3,2537,Credit Card,38,1,Christina Brewer,38,Male,0
34801,9/30/2022 1:25,Electronics,434,5,1782,Crypto,38,1,Christina Brewer,38,Male,0
34801,4/26/2021 16:28,Electronics,488,5,3990,PayPal,38,0,Christina Brewer,38,Male,0
38458,8/16/2022 11:34,Electronics,428,2,1946,Cash,58,0,Tammy Mcdaniel,58,Male,1
38458,5/5/2021 5:59,Clothing,196,4,3246,Credit Card,58,0,Tammy Mcdaniel,58,Male,1
629,7/21/2020 1:37,Electronics,145,1,3770,Cash,40,0,William Murphy,40,Male,0
629,4/19/2022 7:10,Clothing,292,4,1786,Cash,40,0,William Murphy,40,Male,0
629,2/10/2023 9:46,Books,37,4,4913,PayPal,40,0,William Murphy,40,Male,0
629,8/1/2021 6:51,Books,442,1,1834,PayPal,40,0,William Murphy,40,Male,0
629,11/10/2021 3:01,Home,401,1,4776,PayPal,40,0,William Murphy,40,Male,0
629,12/28/2022 10:31,Home,78,4,4775,Crypto,40,0,William Murphy,40,Male,0
629,2/21/2021 12:05,Books,28,2,3215,PayPal,40,1,William Murphy,40,Male,0
45220,2/11/2020 12:31,Books,316,2,1571,Credit Card,20,1,Alexander Nunez,20,Male,0
45220,3/12/2022 19:52,Clothing,147,2,801,Cash,20,1,Alexander Nunez,20,Male,0
45220,7/14/2022 22:17,Clothing,64,2,967,PayPal,20,1,Alexander Nunez,20,Male,0
3917,12/7/2021 20:17,Books,301,5,1776,Credit Card,27,0,Christine Harris,27,Female,0
3917,8/22/2023 4:11,Home,454,3,2648,PayPal,27,1,Christine Harris,27,Female,0
3917,3/26/2021 15:14,Clothing,254,4,2755,Credit Card,27,0,Christine Harris,27,Female,0
3917,8/3/2023 4:50,Books,300,2,1892,Cash,27,1,Christine Harris,27,Female,0
3917,4/5/2023 8:46,Books,142,4,3598,Credit Card,27,0,Christine Harris,27,Female,0
3917,11/10/2021 13:40,Electronics,359,4,2660,PayPal,27,0,Christine Harris,27,Female,0
3917,10/30/2021 5:40,Home,212,4,2681,Cash,27,0,Christine Harris,27,Female,0
3917,4/18/2023 17:32,Electronics,259,3,5119,Crypto,27,1,Christine Harris,27,Female,0
3917,1/2/2022 17:22,Clothing,412,5,4258,PayPal,27,0,Christine Harris,27,Female,0
3917,9/24/2020 1:12,Books,423,3,639,PayPal,27,0,Christine Harris,27,Female,0
3917,4/14/2022 12:40,Books,366,4,381,Crypto,27,0,Christine Harris,27,Female,0
45907,3/26/2022 11:37,Clothing,126,3,633,Credit Card,68,1,Sarah Lopez,68,Male,0
45907,11/18/2020 13:24,Books,87,2,1574,Credit Card,68,1,Sarah Lopez,68,Male,0
45907,11/22/2021 9:19,Electronics,494,2,3788,PayPal,68,0,Sarah Lopez,68,Male,0
45907,12/27/2022 0:04,Home,96,3,2495,Cash,68,1,Sarah Lopez,68,Male,0
45907,10/8/2020 19:16,Books,389,4,1862,PayPal,68,0,Sarah Lopez,68,Male,0
415,7/28/2023 22:15,Electronics,321,5,1715,Credit Card,56,1,Dennis Bender,56,Female,0
415,7/11/2022 22:40,Electronics,277,3,4055,Cash,56,0,Dennis Bender,56,Female,0
415,3/6/2022 23:38,Clothing,69,1,2681,Cash,56,0,Dennis Bender,56,Female,0
415,6/23/2020 11:08,Books,117,3,1267,PayPal,56,0,Dennis Bender,56,Female,0
415,2/14/2020 11:29,Home,348,3,3228,PayPal,56,1,Dennis Bender,56,Female,0
415,7/28/2022 13:46,Clothing,384,4,1228,Credit Card,56,1,Dennis Bender,56,Female,0
415,7/31/2022 22:13,Home,427,5,5202,Credit Card,56,1,Dennis Bender,56,Female,0
30044,7/25/2022 13:40,Clothing,28,1,1781,Cash,50,0,Marcus Rodriguez,50,Female,0
30044,3/1/2021 17:49,Electronics,151,4,4631,Credit Card,50,0,Marcus Rodriguez,50,Female,0
19529,7/11/2020 1:40,Electronics,168,1,675,PayPal,27,1,Randall Wright,27,Female,0
19529,4/1/2021 6:59,Home,331,3,2438,PayPal,27,1,Randall Wright,27,Female,0
19529,6/23/2022 8:59,Books,186,1,1614,PayPal,27,1,Randall Wright,27,Female,0
19529,5/16/2021 19:23,Home,72,3,3520,Credit Card,27,0,Randall Wright,27,Female,0
13370,11/11/2022 8:28,Books,156,3,4838,Credit Card,58,1,April Case,58,Female,1
13370,1/15/2022 7:28,Books,443,2,479,PayPal,58,1,April Case,58,Female,1
13370,12/23/2021 19:43,Books,288,3,4427,PayPal,58,1,April Case,58,Female,1
13370,4/11/2023 19:04,Books,108,1,1696,Credit Card,58,0,April Case,58,Female,1
13370,4/9/2023 0:17,Books,95,5,4194,PayPal,58,1,April Case,58,Female,1
13370,9/11/2021 4:42,Books,286,5,2023,PayPal,58,0,April Case,58,Female,1
13370,5/3/2022 17:53,Books,336,1,3997,PayPal,58,0,April Case,58,Female,1
22031,5/15/2020 20:46,Clothing,488,2,2987,Crypto,52,1,Corey Simpson,52,Female,0
22031,11/29/2022 20:40,Clothing,59,5,2804,Credit Card,52,1,Corey Simpson,52,Female,0
22031,5/17/2023 20:40,Clothing,174,1,1310,Credit Card,52,1,Corey Simpson,52,Female,0
22031,2/22/2022 18:37,Books,487,2,1998,Cash,52,1,Corey Simpson,52,Female,0
22031,11/30/2021 6:02,Clothing,376,1,2797,Credit Card,52,1,Corey Simpson,52,Female,0
25563,12/6/2021 2:56,Electronics,367,2,5003,Cash,47,1,Jeffrey Bennett,47,Male,0
25563,12/8/2022 7:24,Clothing,468,4,711,PayPal,47,0,Jeffrey Bennett,47,Male,0
25563,7/9/2021 2:52,Books,384,1,4505,Cash,47,0,Jeffrey Bennett,47,Male,0
25563,5/25/2020 12:47,Books,348,4,2025,Crypto,47,0,Jeffrey Bennett,47,Male,0
24752,5/8/2020 15:24,Electronics,491,5,4151,Credit Card,46,0,Steven Potter,46,Female,0
24752,4/29/2022 14:37,Clothing,299,3,1236,PayPal,46,1,Steven Potter,46,Female,0
24752,8/25/2022 2:52,Books,416,4,1312,PayPal,46,1,Steven Potter,46,Female,0
9349,11/15/2021 0:19,Electronics,311,4,1858,Credit Card,31,0,Tonya Murphy,31,Female,0
9349,4/10/2021 17:53,Home,216,1,1159,Credit Card,31,0,Tonya Murphy,31,Female,0
9349,10/3/2021 0:02,Home,499,2,3119,PayPal,31,0,Tonya Murphy,31,Female,0
9349,1/22/2022 23:13,Clothing,258,3,3981,PayPal,31,0,Tonya Murphy,31,Female,0
14489,9/6/2023 9:21,Electronics,119,2,5023,Cash,44,1,Megan Steele,44,Female,1
14489,4/4/2022 13:06,Electronics,78,2,3687,PayPal,44,0,Megan Steele,44,Female,1
14489,11/26/2022 3:44,Clothing,449,1,5001,PayPal,44,0,Megan Steele,44,Female,1
14489,9/11/2021 20:16,Books,232,1,2423,PayPal,44,1,Megan Steele,44,Female,1
14489,9/9/2021 14:27,Electronics,309,2,1352,Credit Card,44,0,Megan Steele,44,Female,1
14489,7/19/2021 19:45,Home,32,2,2132,Credit Card,44,0,Megan Steele,44,Female,1
14489,6/19/2023 0:57,Books,191,2,4139,Crypto,44,0,Megan Steele,44,Female,1
34820,9/16/2020 17:36,Books,404,5,4580,Cash,70,0,Michael Michael,70,Female,1
34820,4/15/2023 11:28,Electronics,322,3,3907,Credit Card,70,0,Michael Michael,70,Female,1
34820,3/16/2021 6:56,Clothing,352,4,2953,Credit Card,70,0,Michael Michael,70,Female,1
34820,2/24/2021 21:08,Books,394,1,3371,Cash,70,1,Michael Michael,70,Female,1
17623,2/10/2023 9:09,Electronics,163,2,1456,PayPal,30,0,David Atkinson,30,Male,0
17623,12/12/2021 1:30,Books,24,5,3279,Credit Card,30,0,David Atkinson,30,Male,0
17623,10/20/2020 8:00,Books,337,3,2982,Credit Card,30,1,David Atkinson,30,Male,0
17623,4/21/2023 1:46,Clothing,407,2,491,Credit Card,30,1,David Atkinson,30,Male,0
17623,12/29/2021 4:31,Clothing,476,5,2387,Credit Card,30,1,David Atkinson,30,Male,0
17623,11/9/2021 4:11,Clothing,358,4,4443,Cash,30,0,David Atkinson,30,Male,0
26067,5/8/2023 21:52,Books,437,1,3376,Cash,68,1,Tracey Pierce,68,Female,0
26067,10/22/2021 11:21,Electronics,490,1,4134,Cash,68,0,Tracey Pierce,68,Female,0
26067,5/22/2020 9:31,Home,29,2,2389,Cash,68,0,Tracey Pierce,68,Female,0
26067,3/18/2022 10:11,Books,90,5,3307,Credit Card,68,1,Tracey Pierce,68,Female,0
26067,3/18/2021 8:30,Books,412,2,3973,Crypto,68,0,Tracey Pierce,68,Female,0
24140,3/8/2023 18:18,Books,439,2,1356,Credit Card,19,1,Mark Ward,19,Female,1
24140,5/28/2023 8:56,Books,182,4,4359,Cash,19,1,Mark Ward,19,Female,1
24140,1/30/2021 13:09,Home,288,1,3400,PayPal,19,0,Mark Ward,19,Female,1
24140,8/28/2021 8:03,Clothing,337,2,430,Crypto,19,1,Mark Ward,19,Female,1
24140,11/19/2022 0:54,Clothing,257,4,3497,Cash,19,1,Mark Ward,19,Female,1
24140,4/17/2023 10:20,Clothing,55,5,1625,Cash,19,1,Mark Ward,19,Female,1
18718,12/31/2020 23:42,Electronics,74,4,1425,PayPal,35,0,Nicole Torres,35,Male,0
18718,8/6/2021 20:58,Books,145,3,4053,Cash,35,0,Nicole Torres,35,Male,0
18718,4/13/2023 16:48,Clothing,252,1,690,Credit Card,35,0,Nicole Torres,35,Male,0
18718,8/10/2021 7:24,Home,70,2,2815,Credit Card,35,1,Nicole Torres,35,Male,0
18718,12/13/2022 8:38,Books,32,5,1560,Credit Card,35,0,Nicole Torres,35,Male,0
18718,7/9/2023 23:09,Electronics,344,2,4645,Cash,35,1,Nicole Torres,35,Male,0
18718,8/12/2022 10:49,Clothing,164,1,4816,Credit Card,35,1,Nicole Torres,35,Male,0
18718,11/7/2021 4:52,Clothing,221,5,1112,Credit Card,35,0,Nicole Torres,35,Male,0
41014,8/19/2021 20:45,Electronics,275,3,2680,PayPal,39,0,Laura Walters,39,Male,0
41014,12/17/2022 17:44,Electronics,209,4,5097,Crypto,39,0,Laura Walters,39,Male,0
41014,11/12/2020 19:24,Books,358,4,2103,PayPal,39,1,Laura Walters,39,Male,0
41014,9/22/2021 13:34,Books,38,1,2984,Credit Card,39,1,Laura Walters,39,Male,0
41014,9/25/2021 13:11,Clothing,262,3,2705,Credit Card,39,0,Laura Walters,39,Male,0
41014,8/28/2022 20:06,Clothing,398,4,1825,PayPal,39,0,Laura Walters,39,Male,0
29547,5/7/2023 19:08,Home,253,4,1964,Credit Card,24,0,Angelica Weaver,24,Male,0
29547,10/6/2022 2:49,Clothing,27,5,1257,Cash,24,0,Angelica Weaver,24,Male,0
29547,5/7/2021 18:11,Clothing,218,1,4435,Crypto,24,0,Angelica Weaver,24,Male,0
29547,5/7/2023 4:45,Electronics,19,1,5001,Credit Card,24,1,Angelica Weaver,24,Male,0
10671,2/10/2020 9:15,Clothing,30,1,852,Credit Card,42,1,Anthony Lopez,42,Female,0
10671,1/18/2020 20:51,Home,291,5,2460,Crypto,42,0,Anthony Lopez,42,Female,0
10671,12/9/2020 7:52,Books,321,2,964,Cash,42,0,Anthony Lopez,42,Female,0
10671,10/22/2022 10:44,Clothing,22,4,4767,Credit Card,42,0,Anthony Lopez,42,Female,0
10671,6/14/2020 6:32,Clothing,64,3,4767,Credit Card,42,0,Anthony Lopez,42,Female,0
10671,10/15/2021 21:28,Clothing,114,4,773,Cash,42,0,Anthony Lopez,42,Female,0
10671,7/23/2021 9:12,Home,165,3,4311,PayPal,42,0,Anthony Lopez,42,Female,0
649,8/6/2022 3:52,Home,105,4,4371,Credit Card,34,1,Chris Byrd,34,Female,0
649,7/26/2022 2:04,Books,240,4,2206,Cash,34,1,Chris Byrd,34,Female,0
649,6/11/2021 18:23,Clothing,226,3,1181,Credit Card,34,1,Chris Byrd,34,Female,0
649,3/8/2023 10:28,Books,197,5,3692,Crypto,34,0,Chris Byrd,34,Female,0
649,1/1/2023 12:31,Clothing,141,1,1961,Cash,34,0,Chris Byrd,34,Female,0
649,6/17/2021 15:10,Clothing,125,2,1058,Cash,34,1,Chris Byrd,34,Female,0
12353,2/13/2023 16:47,Clothing,345,1,1618,PayPal,49,0,Deborah Holder,49,Female,0
12353,2/25/2023 7:57,Books,483,3,1970,PayPal,49,1,Deborah Holder,49,Female,0
12353,9/14/2023 8:23,Electronics,28,4,5064,PayPal,49,1,Deborah Holder,49,Female,0
12353,7/30/2021 1:09,Books,421,2,3283,Cash,49,0,Deborah Holder,49,Female,0
21591,10/11/2022 17:41,Clothing,459,4,4619,Credit Card,57,0,Michelle Salinas,57,Female,0
21591,11/13/2020 18:49,Clothing,179,1,4404,Credit Card,57,0,Michelle Salinas,57,Female,0
21591,2/24/2023 19:06,Books,158,4,4850,Cash,57,0,Michelle Salinas,57,Female,0
21591,1/5/2021 9:03,Home,179,1,2181,PayPal,57,0,Michelle Salinas,57,Female,0
21591,6/11/2022 5:17,Books,77,3,4262,Credit Card,57,0,Michelle Salinas,57,Female,0
21591,7/4/2022 8:59,Clothing,211,4,1442,PayPal,57,1,Michelle Salinas,57,Female,0
21591,5/6/2023 12:40,Books,219,2,2602,PayPal,57,1,Michelle Salinas,57,Female,0
21591,5/1/2021 13:52,Books,136,4,1965,PayPal,57,0,Michelle Salinas,57,Female,0
10495,6/21/2020 9:52,Electronics,78,4,1591,Credit Card,60,0,Timothy Carson,60,Female,0
10495,4/10/2023 13:08,Home,95,4,673,Credit Card,60,0,Timothy Carson,60,Female,0
10495,2/22/2023 19:40,Books,363,4,2513,Cash,60,1,Timothy Carson,60,Female,0
10495,5/24/2020 18:42,Clothing,270,1,2779,Credit Card,60,0,Timothy Carson,60,Female,0
10495,10/1/2022 4:42,Electronics,112,2,2584,PayPal,60,0,Timothy Carson,60,Female,0
10495,2/6/2022 4:44,Books,325,4,4897,Credit Card,60,0,Timothy Carson,60,Female,0
40219,8/6/2023 9:52,Electronics,328,3,1560,Credit Card,29,1,Duane Jackson,29,Male,1
40219,6/3/2021 18:27,Books,61,4,1303,Credit Card,29,1,Duane Jackson,29,Male,1
40219,2/10/2021 14:10,Books,217,1,4978,Crypto,29,0,Duane Jackson,29,Male,1
40219,6/27/2022 7:16,Home,97,1,3969,PayPal,29,0,Duane Jackson,29,Male,1
40219,5/29/2021 21:53,Home,87,2,913,Credit Card,29,0,Duane Jackson,29,Male,1
40219,9/2/2020 23:07,Clothing,54,5,1514,Credit Card,29,1,Duane Jackson,29,Male,1
40219,2/27/2023 12:17,Home,192,3,1429,Credit Card,29,0,Duane Jackson,29,Male,1
40219,4/9/2020 3:46,Home,268,5,2262,Cash,29,0,Duane Jackson,29,Male,1
4458,11/6/2020 19:09,Clothing,481,2,2391,PayPal,18,0,Raymond Wolfe,18,Male,1
4458,8/31/2022 17:23,Books,369,3,4711,PayPal,18,0,Raymond Wolfe,18,Male,1
4458,8/11/2021 19:35,Electronics,232,2,4406,Credit Card,18,1,Raymond Wolfe,18,Male,1
4458,8/1/2021 18:03,Electronics,34,3,3302,PayPal,18,0,Raymond Wolfe,18,Male,1
4458,1/16/2022 14:58,Clothing,455,3,4758,Credit Card,18,0,Raymond Wolfe,18,Male,1
4458,8/7/2023 5:34,Home,410,2,4311,PayPal,18,0,Raymond Wolfe,18,Male,1
4458,1/22/2020 19:08,Clothing,110,4,4610,PayPal,18,0,Raymond Wolfe,18,Male,1
4458,7/12/2022 7:37,Home,313,2,3554,Crypto,18,1,Raymond Wolfe,18,Male,1
4458,6/30/2022 9:05,Home,291,4,3614,PayPal,18,0,Raymond Wolfe,18,Male,1
39704,5/31/2020 20:58,Home,245,5,4530,PayPal,51,0,Samantha Hill,51,Male,0
39704,2/11/2021 21:55,Clothing,63,2,3466,Credit Card,51,1,Samantha Hill,51,Male,0
39704,4/29/2020 19:42,Clothing,470,5,5225,Crypto,51,1,Samantha Hill,51,Male,0
39704,8/21/2023 10:53,Home,435,5,2540,PayPal,51,0,Samantha Hill,51,Male,0
39704,3/16/2020 12:29,Electronics,245,2,478,Credit Card,51,1,Samantha Hill,51,Male,0
39704,12/24/2021 11:40,Books,226,5,1862,PayPal,51,0,Samantha Hill,51,Male,0
39704,7/24/2023 1:06,Home,308,2,875,PayPal,51,1,Samantha Hill,51,Male,0
24749,7/23/2020 8:30,Books,358,1,1487,Credit Card,40,0,Roy Perez,40,Male,1
24749,10/23/2022 10:12,Books,25,5,4538,PayPal,40,0,Roy Perez,40,Male,1
24749,4/7/2021 23:10,Clothing,414,3,2491,Credit Card,40,1,Roy Perez,40,Male,1
24749,6/14/2023 3:03,Clothing,365,4,481,Cash,40,0,Roy Perez,40,Male,1
24749,12/10/2020 14:00,Home,350,5,3698,Credit Card,40,0,Roy Perez,40,Male,1
24749,3/26/2020 9:05,Books,324,2,2623,Credit Card,40,1,Roy Perez,40,Male,1
24749,5/31/2023 14:12,Clothing,417,2,4491,Credit Card,40,1,Roy Perez,40,Male,1
25169,9/13/2022 17:03,Clothing,158,2,3286,PayPal,54,0,Sandra Leblanc,54,Male,0
25169,4/4/2020 16:45,Clothing,317,1,3606,PayPal,54,1,Sandra Leblanc,54,Male,0
25169,8/12/2021 14:08,Books,128,3,2049,Credit Card,54,0,Sandra Leblanc,54,Male,0
25169,2/20/2021 7:28,Clothing,418,2,1114,PayPal,54,1,Sandra Leblanc,54,Male,0
41899,9/23/2022 21:34,Books,83,1,2591,PayPal,36,1,Travis Love,36,Male,1
41899,8/12/2022 4:46,Clothing,137,1,864,Credit Card,36,1,Travis Love,36,Male,1
41899,11/1/2020 19:18,Books,52,2,2926,Credit Card,36,1,Travis Love,36,Male,1
41899,2/29/2020 6:55,Books,20,2,4754,Credit Card,36,1,Travis Love,36,Male,1
45616,2/11/2021 4:35,Electronics,378,3,1769,Credit Card,46,1,Aaron Ramos,46,Female,0
45616,5/7/2021 0:49,Books,56,1,4630,Credit Card,46,0,Aaron Ramos,46,Female,0
45616,9/19/2021 0:09,Clothing,304,4,4678,Credit Card,46,1,Aaron Ramos,46,Female,0
45616,6/28/2023 18:56,Books,362,1,688,PayPal,46,0,Aaron Ramos,46,Female,0
45616,10/31/2022 0:34,Books,209,2,4861,Cash,46,0,Aaron Ramos,46,Female,0
45616,5/23/2021 9:39,Electronics,197,1,3826,PayPal,46,0,Aaron Ramos,46,Female,0
45616,8/17/2022 14:25,Books,19,2,2452,Credit Card,46,0,Aaron Ramos,46,Female,0
45616,1/13/2022 0:54,Books,88,3,966,Cash,46,0,Aaron Ramos,46,Female,0
34708,12/24/2020 0:01,Clothing,159,4,1592,Crypto,58,0,Kevin Daniels,58,Female,0
34708,3/12/2022 16:15,Clothing,101,3,967,Credit Card,58,1,Kevin Daniels,58,Female,0
34708,4/27/2020 2:23,Books,184,1,1380,Cash,58,0,Kevin Daniels,58,Female,0
45489,2/7/2020 18:02,Clothing,380,2,3552,PayPal,21,0,Glenn Oneill,21,Male,0
45489,1/4/2021 21:47,Clothing,418,3,4447,PayPal,21,1,Glenn Oneill,21,Male,0
45489,9/9/2023 0:06,Home,376,2,1071,Cash,21,0,Glenn Oneill,21,Male,0
41889,2/27/2023 9:44,Home,343,4,2972,PayPal,47,1,Angela Willis,47,Female,0
41889,7/28/2021 9:02,Home,283,5,2972,Crypto,47,1,Angela Willis,47,Female,0
41889,12/3/2021 12:10,Electronics,472,5,963,Crypto,47,1,Angela Willis,47,Female,0
44425,12/30/2021 19:24,Clothing,194,2,1985,Credit Card,31,1,Savannah Young,31,Male,0
44425,8/9/2023 6:47,Electronics,93,3,2219,Credit Card,31,1,Savannah Young,31,Male,0
44425,3/10/2023 15:14,Home,224,3,729,Credit Card,31,1,Savannah Young,31,Male,0
11992,7/12/2021 6:33,Books,23,1,3748,Cash,41,1,Matthew Garcia,41,Female,0
11992,2/20/2022 23:37,Home,455,5,1969,Credit Card,41,0,Matthew Garcia,41,Female,0
9417,4/2/2021 14:27,Clothing,105,4,1087,Credit Card,70,0,Patrick Gonzalez,70,Male,0
9417,3/27/2023 20:31,Clothing,189,2,3885,PayPal,70,0,Patrick Gonzalez,70,Male,0
9417,4/13/2023 4:24,Books,409,3,3839,Credit Card,70,0,Patrick Gonzalez,70,Male,0
9417,6/24/2020 21:15,Home,474,5,1226,Crypto,70,1,Patrick Gonzalez,70,Male,0
9417,5/13/2021 22:04,Books,247,2,5246,Crypto,70,0,Patrick Gonzalez,70,Male,0
9417,1/3/2021 3:56,Home,350,2,4598,Credit Card,70,0,Patrick Gonzalez,70,Male,0
9417,12/31/2020 4:46,Electronics,445,3,4054,Crypto,70,0,Patrick Gonzalez,70,Male,0
20649,2/20/2021 0:58,Electronics,77,2,2542,PayPal,20,1,Erin Young,20,Male,0
20649,9/4/2022 2:49,Clothing,247,2,1014,Credit Card,20,0,Erin Young,20,Male,0
